img_slice_id,x,y,w,h,contours
bb_263_18,NA,NA,NA,NA,0
bb_263_19,NA,NA,NA,NA,0
bb_263_20,NA,NA,NA,NA,0
bb_263_21,NA,NA,NA,NA,0
bb_263_22,NA,NA,NA,NA,0
bb_263_23,NA,NA,NA,NA,0
bb_263_24,NA,NA,NA,NA,0
bb_263_25,NA,NA,NA,NA,0
bb_263_26,NA,NA,NA,NA,0
bb_263_27,NA,NA,NA,NA,0
bb_263_28,NA,NA,NA,NA,0
bb_263_29,NA,NA,NA,NA,0
bb_263_30,NA,NA,NA,NA,0
bb_263_31,NA,NA,NA,NA,0
bb_263_32,NA,NA,NA,NA,0
bb_263_33,NA,NA,NA,NA,0
bb_263_34,NA,NA,NA,NA,0
bb_263_35,NA,NA,NA,NA,0
bb_263_36,NA,NA,NA,NA,0
bb_263_37,NA,NA,NA,NA,0
bb_263_38,NA,NA,NA,NA,0
bb_263_39,NA,NA,NA,NA,0
bb_263_40,NA,NA,NA,NA,0
bb_263_41,NA,NA,NA,NA,0
bb_263_42,NA,NA,NA,NA,0
bb_263_43,NA,NA,NA,NA,0
bb_263_44,NA,NA,NA,NA,0
bb_263_45,NA,NA,NA,NA,0
bb_263_46,NA,NA,NA,NA,0
bb_263_47,NA,NA,NA,NA,0
bb_263_48,NA,NA,NA,NA,0
bb_263_49,NA,NA,NA,NA,0
bb_263_50,NA,NA,NA,NA,0
bb_263_51,NA,NA,NA,NA,0
bb_263_52,NA,NA,NA,NA,0
bb_263_53,NA,NA,NA,NA,0
bb_263_54,NA,NA,NA,NA,0
bb_263_55,NA,NA,NA,NA,0
bb_263_56,NA,NA,NA,NA,0
bb_263_57,NA,NA,NA,NA,0
bb_263_58,NA,NA,NA,NA,0
bb_263_59,NA,NA,NA,NA,0
bb_263_60,NA,NA,NA,NA,0
bb_263_61,NA,NA,NA,NA,0
bb_263_62,NA,NA,NA,NA,0
bb_263_63,NA,NA,NA,NA,0
bb_263_64,NA,NA,NA,NA,0
bb_263_65,NA,NA,NA,NA,0
bb_263_66,NA,NA,NA,NA,0
bb_263_67,NA,NA,NA,NA,0
bb_263_68,NA,NA,NA,NA,0
bb_263_69,NA,NA,NA,NA,0
bb_263_70,NA,NA,NA,NA,0
bb_263_71,NA,NA,NA,NA,0
bb_263_72,NA,NA,NA,NA,0
bb_263_73,NA,NA,NA,NA,0
bb_263_74,NA,NA,NA,NA,0
bb_263_75,NA,NA,NA,NA,0
bb_263_76,NA,NA,NA,NA,0
bb_263_77,NA,NA,NA,NA,0
bb_263_78,NA,NA,NA,NA,0
bb_263_79,NA,NA,NA,NA,0
bb_263_80,NA,NA,NA,NA,0
bb_263_81,NA,NA,NA,NA,0
bb_263_82,NA,NA,NA,NA,0
bb_263_83,NA,NA,NA,NA,0
bb_263_84,NA,NA,NA,NA,0
bb_263_85,NA,NA,NA,NA,0
bb_263_86,NA,NA,NA,NA,0
bb_263_87,NA,NA,NA,NA,0
bb_263_88,NA,NA,NA,NA,0
bb_263_89,NA,NA,NA,NA,0
bb_263_90,NA,NA,NA,NA,0
bb_263_91,NA,NA,NA,NA,0
bb_263_92,NA,NA,NA,NA,0
bb_263_93,NA,NA,NA,NA,0
bb_263_94,NA,NA,NA,NA,0
bb_263_95,NA,NA,NA,NA,0
bb_263_96,NA,NA,NA,NA,0
bb_263_97,93,132,15,10,1
bb_263_98,80,132,29,11,1
bb_263_99,80,132,30,11,1
bb_263_100,95,127,6,2,2
bb_263_100,76,131,34,13,2
bb_263_101,97,123,6,6,2
bb_263_101,76,130,35,15,2
bb_263_102,74,122,37,23,1
bb_263_103,76,121,37,24,1
bb_263_104,72,121,46,25,1
bb_263_105,72,121,47,25,1
bb_263_106,70,120,51,27,1
bb_263_107,68,120,54,27,1
bb_263_108,67,120,56,27,1
bb_263_109,68,119,54,29,1
bb_263_110,67,119,57,30,1
bb_263_111,68,120,56,30,1
bb_263_112,67,120,57,31,1
bb_263_113,65,121,59,31,1
bb_263_114,63,121,61,31,1
bb_263_115,64,121,59,32,1
bb_263_116,65,121,58,31,1
bb_263_117,65,121,59,31,1
bb_263_118,66,120,57,32,1
bb_263_119,67,121,56,32,1
bb_263_120,69,120,53,33,1
bb_263_121,71,120,53,33,1
bb_263_122,76,120,46,33,1
bb_263_123,77,121,46,32,1
bb_263_124,77,120,47,33,1
bb_263_125,77,120,47,32,1
bb_263_126,78,120,44,32,1
bb_263_127,79,120,44,31,1
bb_263_128,80,120,43,30,1
bb_263_129,81,120,41,29,1
bb_263_130,84,120,37,28,1
bb_263_131,85,120,37,26,1
bb_263_132,87,120,33,25,1
bb_263_133,91,120,29,24,1
bb_263_134,97,120,23,21,1
bb_263_135,99,121,21,19,1
bb_263_136,112,127,6,6,2
bb_263_136,102,122,6,9,2
bb_263_137,NA,NA,NA,NA,0
bb_263_138,NA,NA,NA,NA,0
bb_263_139,NA,NA,NA,NA,0
bb_263_140,NA,NA,NA,NA,0
bb_263_141,NA,NA,NA,NA,0
bb_263_142,NA,NA,NA,NA,0
bb_263_143,NA,NA,NA,NA,0
bb_263_144,NA,NA,NA,NA,0
bb_263_145,NA,NA,NA,NA,0
bb_263_146,NA,NA,NA,NA,0
bb_263_147,NA,NA,NA,NA,0
bb_263_148,NA,NA,NA,NA,0
bb_263_149,NA,NA,NA,NA,0
bb_263_150,NA,NA,NA,NA,0
bb_263_151,NA,NA,NA,NA,0
bb_263_152,NA,NA,NA,NA,0
bb_263_153,NA,NA,NA,NA,0
bb_263_154,NA,NA,NA,NA,0
bb_266_0,NA,NA,NA,NA,0
bb_266_1,NA,NA,NA,NA,0
bb_266_2,NA,NA,NA,NA,0
bb_266_3,NA,NA,NA,NA,0
bb_266_4,NA,NA,NA,NA,0
bb_266_5,NA,NA,NA,NA,0
bb_266_6,NA,NA,NA,NA,0
bb_266_7,NA,NA,NA,NA,0
bb_266_8,NA,NA,NA,NA,0
bb_266_9,NA,NA,NA,NA,0
bb_266_10,NA,NA,NA,NA,0
bb_266_11,NA,NA,NA,NA,0
bb_266_12,NA,NA,NA,NA,0
bb_266_13,NA,NA,NA,NA,0
bb_266_14,NA,NA,NA,NA,0
bb_266_15,NA,NA,NA,NA,0
bb_266_16,NA,NA,NA,NA,0
bb_266_17,NA,NA,NA,NA,0
bb_266_18,NA,NA,NA,NA,0
bb_266_19,NA,NA,NA,NA,0
bb_266_20,NA,NA,NA,NA,0
bb_266_21,NA,NA,NA,NA,0
bb_266_22,NA,NA,NA,NA,0
bb_266_23,NA,NA,NA,NA,0
bb_266_24,NA,NA,NA,NA,0
bb_266_25,NA,NA,NA,NA,0
bb_266_26,NA,NA,NA,NA,0
bb_266_27,NA,NA,NA,NA,0
bb_266_28,NA,NA,NA,NA,0
bb_266_29,NA,NA,NA,NA,0
bb_266_30,NA,NA,NA,NA,0
bb_266_31,NA,NA,NA,NA,0
bb_266_32,NA,NA,NA,NA,0
bb_266_33,NA,NA,NA,NA,0
bb_266_34,NA,NA,NA,NA,0
bb_266_35,NA,NA,NA,NA,0
bb_266_36,NA,NA,NA,NA,0
bb_266_37,NA,NA,NA,NA,0
bb_266_38,NA,NA,NA,NA,0
bb_266_39,NA,NA,NA,NA,0
bb_266_40,NA,NA,NA,NA,0
bb_266_41,NA,NA,NA,NA,0
bb_266_42,NA,NA,NA,NA,0
bb_266_43,NA,NA,NA,NA,0
bb_266_44,NA,NA,NA,NA,0
bb_266_45,NA,NA,NA,NA,0
bb_266_46,NA,NA,NA,NA,0
bb_266_47,NA,NA,NA,NA,0
bb_266_48,NA,NA,NA,NA,0
bb_266_49,NA,NA,NA,NA,0
bb_266_50,NA,NA,NA,NA,0
bb_266_51,NA,NA,NA,NA,0
bb_266_52,NA,NA,NA,NA,0
bb_266_53,NA,NA,NA,NA,0
bb_266_54,NA,NA,NA,NA,0
bb_266_55,NA,NA,NA,NA,0
bb_266_56,NA,NA,NA,NA,0
bb_266_57,NA,NA,NA,NA,0
bb_266_58,NA,NA,NA,NA,0
bb_266_59,NA,NA,NA,NA,0
bb_266_60,NA,NA,NA,NA,0
bb_266_61,NA,NA,NA,NA,0
bb_266_62,NA,NA,NA,NA,0
bb_266_63,NA,NA,NA,NA,0
bb_266_64,NA,NA,NA,NA,0
bb_266_65,NA,NA,NA,NA,0
bb_266_66,NA,NA,NA,NA,0
bb_266_67,NA,NA,NA,NA,0
bb_266_68,NA,NA,NA,NA,0
bb_266_69,NA,NA,NA,NA,0
bb_266_70,NA,NA,NA,NA,0
bb_266_71,NA,NA,NA,NA,0
bb_266_72,NA,NA,NA,NA,0
bb_266_73,NA,NA,NA,NA,0
bb_266_74,NA,NA,NA,NA,0
bb_266_75,112,163,4,3,1
bb_266_76,108,161,9,7,1
bb_266_77,104,158,16,14,1
bb_266_78,102,157,19,17,1
bb_266_79,102,155,21,20,1
bb_266_80,102,154,23,21,1
bb_266_81,101,153,26,22,1
bb_266_82,99,151,31,25,1
bb_266_83,97,148,35,27,1
bb_266_84,115,140,11,9,2
bb_266_84,97,148,37,27,2
bb_266_85,96,139,39,37,1
bb_266_86,96,138,40,38,1
bb_266_87,95,137,43,40,1
bb_266_88,95,137,42,40,1
bb_266_89,96,136,42,42,1
bb_266_90,96,135,43,44,1
bb_266_91,93,134,48,45,1
bb_266_92,92,133,50,45,1
bb_266_93,90,133,54,45,1
bb_266_94,91,132,53,47,1
bb_266_95,91,132,54,46,1
bb_266_96,89,131,55,48,1
bb_266_97,88,131,57,48,1
bb_266_98,85,131,59,47,1
bb_266_99,84,131,59,47,1
bb_266_100,84,131,59,47,1
bb_266_101,84,131,56,47,1
bb_266_102,85,131,55,47,1
bb_266_103,84,132,55,45,1
bb_266_104,84,131,55,46,1
bb_266_105,83,132,56,44,1
bb_266_106,83,132,55,44,1
bb_266_107,82,132,56,44,1
bb_266_108,83,131,56,45,1
bb_266_109,84,132,55,44,1
bb_266_110,87,134,51,41,1
bb_266_111,88,133,49,41,1
bb_266_112,89,135,49,39,1
bb_266_113,91,134,45,38,1
bb_266_114,91,135,43,35,1
bb_266_115,92,136,41,34,1
bb_266_116,95,137,38,32,1
bb_266_117,95,136,38,32,1
bb_266_118,106,138,6,7,2
bb_266_118,95,140,38,28,2
bb_266_119,95,142,38,26,1
bb_266_120,97,149,7,6,2
bb_266_120,102,144,30,22,2
bb_266_121,96,150,3,4,2
bb_266_121,102,148,31,17,2
bb_266_122,102,151,12,10,2
bb_266_122,114,150,18,13,2
bb_266_123,126,157,4,3,1
bb_266_124,NA,NA,NA,NA,0
bb_266_125,NA,NA,NA,NA,0
bb_266_126,NA,NA,NA,NA,0
bb_266_127,NA,NA,NA,NA,0
bb_266_128,NA,NA,NA,NA,0
bb_266_129,NA,NA,NA,NA,0
bb_266_130,NA,NA,NA,NA,0
bb_266_131,NA,NA,NA,NA,0
bb_266_132,NA,NA,NA,NA,0
bb_266_133,NA,NA,NA,NA,0
bb_266_134,NA,NA,NA,NA,0
bb_266_135,NA,NA,NA,NA,0
bb_266_136,NA,NA,NA,NA,0
bb_266_137,NA,NA,NA,NA,0
bb_266_138,NA,NA,NA,NA,0
bb_266_139,NA,NA,NA,NA,0
bb_266_140,NA,NA,NA,NA,0
bb_266_141,NA,NA,NA,NA,0
bb_266_142,NA,NA,NA,NA,0
bb_266_143,NA,NA,NA,NA,0
bb_266_144,NA,NA,NA,NA,0
bb_266_145,NA,NA,NA,NA,0
bb_266_146,NA,NA,NA,NA,0
bb_266_147,NA,NA,NA,NA,0
bb_266_148,NA,NA,NA,NA,0
bb_266_149,NA,NA,NA,NA,0
bb_266_150,NA,NA,NA,NA,0
bb_266_151,NA,NA,NA,NA,0
bb_266_152,NA,NA,NA,NA,0
bb_266_153,NA,NA,NA,NA,0
bb_266_154,NA,NA,NA,NA,0
bb_268_0,NA,NA,NA,NA,0
bb_268_1,NA,NA,NA,NA,0
bb_268_2,NA,NA,NA,NA,0
bb_268_3,NA,NA,NA,NA,0
bb_268_4,NA,NA,NA,NA,0
bb_268_5,NA,NA,NA,NA,0
bb_268_6,NA,NA,NA,NA,0
bb_268_7,NA,NA,NA,NA,0
bb_268_8,NA,NA,NA,NA,0
bb_268_9,NA,NA,NA,NA,0
bb_268_10,NA,NA,NA,NA,0
bb_268_11,NA,NA,NA,NA,0
bb_268_12,NA,NA,NA,NA,0
bb_268_13,NA,NA,NA,NA,0
bb_268_14,NA,NA,NA,NA,0
bb_268_15,NA,NA,NA,NA,0
bb_268_16,NA,NA,NA,NA,0
bb_268_17,NA,NA,NA,NA,0
bb_268_18,NA,NA,NA,NA,0
bb_268_19,NA,NA,NA,NA,0
bb_268_20,NA,NA,NA,NA,0
bb_268_21,NA,NA,NA,NA,0
bb_268_22,NA,NA,NA,NA,0
bb_268_23,NA,NA,NA,NA,0
bb_268_24,NA,NA,NA,NA,0
bb_268_25,NA,NA,NA,NA,0
bb_268_26,NA,NA,NA,NA,0
bb_268_27,NA,NA,NA,NA,0
bb_268_28,NA,NA,NA,NA,0
bb_268_29,NA,NA,NA,NA,0
bb_268_30,NA,NA,NA,NA,0
bb_268_31,NA,NA,NA,NA,0
bb_268_32,NA,NA,NA,NA,0
bb_268_33,NA,NA,NA,NA,0
bb_268_34,NA,NA,NA,NA,0
bb_268_35,NA,NA,NA,NA,0
bb_268_36,NA,NA,NA,NA,0
bb_268_37,NA,NA,NA,NA,0
bb_268_38,NA,NA,NA,NA,0
bb_268_39,NA,NA,NA,NA,0
bb_268_40,NA,NA,NA,NA,0
bb_268_41,NA,NA,NA,NA,0
bb_268_42,139,72,5,4,1
bb_268_43,126,71,22,13,1
bb_268_44,122,70,31,18,1
bb_268_45,119,69,35,21,1
bb_268_46,120,68,36,23,1
bb_268_47,118,67,42,25,1
bb_268_48,114,66,47,28,1
bb_268_49,112,64,49,31,1
bb_268_50,114,65,48,31,1
bb_268_51,113,65,50,32,1
bb_268_52,115,65,48,32,1
bb_268_53,117,65,46,33,1
bb_268_54,116,65,47,33,1
bb_268_55,117,65,46,32,1
bb_268_56,117,64,47,34,1
bb_268_57,120,65,44,32,1
bb_268_58,120,64,44,33,1
bb_268_59,122,65,42,32,1
bb_268_60,123,65,41,32,1
bb_268_61,123,65,42,31,1
bb_268_62,124,64,40,30,1
bb_268_63,127,65,37,27,1
bb_268_64,128,66,36,25,1
bb_268_65,130,66,32,24,1
bb_268_66,135,66,28,23,1
bb_268_67,140,70,3,5,3
bb_268_67,138,80,7,8,3
bb_268_67,145,71,16,14,3
bb_268_68,148,73,4,4,1
bb_268_69,NA,NA,NA,NA,0
bb_268_70,NA,NA,NA,NA,0
bb_268_71,NA,NA,NA,NA,0
bb_268_72,NA,NA,NA,NA,0
bb_268_73,NA,NA,NA,NA,0
bb_268_74,NA,NA,NA,NA,0
bb_268_75,NA,NA,NA,NA,0
bb_268_76,NA,NA,NA,NA,0
bb_268_77,NA,NA,NA,NA,0
bb_268_78,NA,NA,NA,NA,0
bb_268_79,NA,NA,NA,NA,0
bb_268_80,NA,NA,NA,NA,0
bb_268_81,NA,NA,NA,NA,0
bb_268_82,NA,NA,NA,NA,0
bb_268_83,NA,NA,NA,NA,0
bb_268_84,NA,NA,NA,NA,0
bb_268_85,NA,NA,NA,NA,0
bb_268_86,NA,NA,NA,NA,0
bb_268_87,NA,NA,NA,NA,0
bb_268_88,NA,NA,NA,NA,0
bb_268_89,NA,NA,NA,NA,0
bb_268_90,NA,NA,NA,NA,0
bb_268_91,NA,NA,NA,NA,0
bb_268_92,NA,NA,NA,NA,0
bb_268_93,NA,NA,NA,NA,0
bb_268_94,NA,NA,NA,NA,0
bb_268_95,NA,NA,NA,NA,0
bb_268_96,NA,NA,NA,NA,0
bb_268_97,NA,NA,NA,NA,0
bb_268_98,NA,NA,NA,NA,0
bb_268_99,NA,NA,NA,NA,0
bb_268_100,NA,NA,NA,NA,0
bb_268_101,NA,NA,NA,NA,0
bb_268_102,NA,NA,NA,NA,0
bb_268_103,NA,NA,NA,NA,0
bb_268_104,NA,NA,NA,NA,0
bb_268_105,NA,NA,NA,NA,0
bb_268_106,NA,NA,NA,NA,0
bb_268_107,NA,NA,NA,NA,0
bb_268_108,NA,NA,NA,NA,0
bb_268_109,NA,NA,NA,NA,0
bb_268_110,NA,NA,NA,NA,0
bb_268_111,NA,NA,NA,NA,0
bb_268_112,NA,NA,NA,NA,0
bb_268_113,NA,NA,NA,NA,0
bb_268_114,NA,NA,NA,NA,0
bb_268_115,NA,NA,NA,NA,0
bb_268_116,NA,NA,NA,NA,0
bb_268_117,NA,NA,NA,NA,0
bb_268_118,NA,NA,NA,NA,0
bb_268_119,NA,NA,NA,NA,0
bb_268_120,NA,NA,NA,NA,0
bb_268_121,NA,NA,NA,NA,0
bb_268_122,NA,NA,NA,NA,0
bb_268_123,NA,NA,NA,NA,0
bb_268_124,NA,NA,NA,NA,0
bb_268_125,NA,NA,NA,NA,0
bb_268_126,NA,NA,NA,NA,0
bb_268_127,NA,NA,NA,NA,0
bb_268_128,NA,NA,NA,NA,0
bb_268_129,NA,NA,NA,NA,0
bb_268_130,NA,NA,NA,NA,0
bb_268_131,NA,NA,NA,NA,0
bb_268_132,NA,NA,NA,NA,0
bb_268_133,NA,NA,NA,NA,0
bb_268_134,NA,NA,NA,NA,0
bb_268_135,NA,NA,NA,NA,0
bb_268_136,NA,NA,NA,NA,0
bb_268_137,NA,NA,NA,NA,0
bb_268_138,NA,NA,NA,NA,0
bb_268_139,NA,NA,NA,NA,0
bb_268_140,NA,NA,NA,NA,0
bb_268_141,NA,NA,NA,NA,0
bb_268_142,NA,NA,NA,NA,0
bb_268_143,NA,NA,NA,NA,0
bb_268_144,NA,NA,NA,NA,0
bb_268_145,NA,NA,NA,NA,0
bb_268_146,NA,NA,NA,NA,0
bb_268_147,NA,NA,NA,NA,0
bb_268_148,NA,NA,NA,NA,0
bb_268_149,NA,NA,NA,NA,0
bb_268_150,NA,NA,NA,NA,0
bb_268_151,NA,NA,NA,NA,0
bb_268_152,NA,NA,NA,NA,0
bb_268_153,NA,NA,NA,NA,0
bb_268_154,NA,NA,NA,NA,0
bb_269_0,NA,NA,NA,NA,0
bb_269_1,NA,NA,NA,NA,0
bb_269_2,NA,NA,NA,NA,0
bb_269_3,NA,NA,NA,NA,0
bb_269_4,NA,NA,NA,NA,0
bb_269_5,NA,NA,NA,NA,0
bb_269_6,NA,NA,NA,NA,0
bb_269_7,NA,NA,NA,NA,0
bb_269_8,NA,NA,NA,NA,0
bb_269_9,NA,NA,NA,NA,0
bb_269_10,NA,NA,NA,NA,0
bb_269_11,NA,NA,NA,NA,0
bb_269_12,NA,NA,NA,NA,0
bb_269_13,NA,NA,NA,NA,0
bb_269_14,NA,NA,NA,NA,0
bb_269_15,NA,NA,NA,NA,0
bb_269_16,NA,NA,NA,NA,0
bb_269_17,NA,NA,NA,NA,0
bb_269_18,NA,NA,NA,NA,0
bb_269_19,NA,NA,NA,NA,0
bb_269_20,NA,NA,NA,NA,0
bb_269_21,NA,NA,NA,NA,0
bb_269_22,NA,NA,NA,NA,0
bb_269_23,NA,NA,NA,NA,0
bb_269_24,NA,NA,NA,NA,0
bb_269_25,NA,NA,NA,NA,0
bb_269_26,NA,NA,NA,NA,0
bb_269_27,NA,NA,NA,NA,0
bb_269_28,NA,NA,NA,NA,0
bb_269_29,NA,NA,NA,NA,0
bb_269_30,NA,NA,NA,NA,0
bb_269_31,NA,NA,NA,NA,0
bb_269_32,NA,NA,NA,NA,0
bb_269_33,NA,NA,NA,NA,0
bb_269_34,NA,NA,NA,NA,0
bb_269_35,NA,NA,NA,NA,0
bb_269_36,NA,NA,NA,NA,0
bb_269_37,NA,NA,NA,NA,0
bb_269_38,NA,NA,NA,NA,0
bb_269_39,NA,NA,NA,NA,0
bb_269_40,NA,NA,NA,NA,0
bb_269_41,NA,NA,NA,NA,0
bb_269_42,NA,NA,NA,NA,0
bb_269_43,NA,NA,NA,NA,0
bb_269_44,NA,NA,NA,NA,0
bb_269_45,NA,NA,NA,NA,0
bb_269_46,NA,NA,NA,NA,0
bb_269_47,NA,NA,NA,NA,0
bb_269_48,NA,NA,NA,NA,0
bb_269_49,NA,NA,NA,NA,0
bb_269_50,NA,NA,NA,NA,0
bb_269_51,NA,NA,NA,NA,0
bb_269_52,NA,NA,NA,NA,0
bb_269_53,NA,NA,NA,NA,0
bb_269_54,NA,NA,NA,NA,0
bb_269_55,NA,NA,NA,NA,0
bb_269_56,NA,NA,NA,NA,0
bb_269_57,NA,NA,NA,NA,0
bb_269_58,NA,NA,NA,NA,0
bb_269_59,NA,NA,NA,NA,0
bb_269_60,NA,NA,NA,NA,0
bb_269_61,NA,NA,NA,NA,0
bb_269_62,NA,NA,NA,NA,0
bb_269_63,NA,NA,NA,NA,0
bb_269_64,NA,NA,NA,NA,0
bb_269_65,NA,NA,NA,NA,0
bb_269_66,NA,NA,NA,NA,0
bb_269_67,NA,NA,NA,NA,0
bb_269_68,NA,NA,NA,NA,0
bb_269_69,NA,NA,NA,NA,0
bb_269_70,NA,NA,NA,NA,0
bb_269_71,79,133,3,5,2
bb_269_71,69,133,12,11,2
bb_269_72,66,131,18,18,1
bb_269_73,62,128,24,23,1
bb_269_74,60,126,27,26,1
bb_269_75,59,126,30,27,1
bb_269_76,57,125,33,30,1
bb_269_77,55,125,38,30,1
bb_269_78,54,124,40,32,1
bb_269_79,54,122,41,34,1
bb_269_80,51,122,45,34,1
bb_269_81,51,123,45,33,1
bb_269_82,49,123,47,33,1
bb_269_83,50,123,47,33,1
bb_269_84,50,123,46,32,1
bb_269_85,50,123,46,33,1
bb_269_86,50,123,46,33,1
bb_269_87,50,123,46,33,1
bb_269_88,50,122,46,35,1
bb_269_89,51,122,45,35,1
bb_269_90,51,121,45,36,1
bb_269_91,51,121,46,37,1
bb_269_92,51,121,46,35,1
bb_269_93,52,122,46,35,1
bb_269_94,52,122,45,35,1
bb_269_95,52,120,45,38,1
bb_269_96,52,119,45,39,1
bb_269_97,53,120,44,38,1
bb_269_98,53,120,44,37,1
bb_269_99,54,120,43,37,1
bb_269_100,54,120,43,36,1
bb_269_101,57,122,40,33,1
bb_269_102,57,122,40,33,1
bb_269_103,58,123,38,30,1
bb_269_104,59,122,37,32,1
bb_269_105,60,122,33,32,1
bb_269_106,60,123,32,30,1
bb_269_107,62,123,29,29,1
bb_269_108,64,122,26,29,1
bb_269_109,64,122,25,27,1
bb_269_110,66,134,4,6,3
bb_269_110,70,135,10,11,3
bb_269_110,66,123,20,12,3
bb_269_111,67,123,14,9,1
bb_269_112,67,124,10,7,1
bb_269_113,69,125,4,4,1
bb_269_114,NA,NA,NA,NA,0
bb_269_115,NA,NA,NA,NA,0
bb_269_116,NA,NA,NA,NA,0
bb_269_117,NA,NA,NA,NA,0
bb_269_118,NA,NA,NA,NA,0
bb_269_119,NA,NA,NA,NA,0
bb_269_120,NA,NA,NA,NA,0
bb_269_121,NA,NA,NA,NA,0
bb_269_122,NA,NA,NA,NA,0
bb_269_123,NA,NA,NA,NA,0
bb_269_124,NA,NA,NA,NA,0
bb_269_125,NA,NA,NA,NA,0
bb_269_126,NA,NA,NA,NA,0
bb_269_127,NA,NA,NA,NA,0
bb_269_128,NA,NA,NA,NA,0
bb_269_129,NA,NA,NA,NA,0
bb_269_130,NA,NA,NA,NA,0
bb_269_131,NA,NA,NA,NA,0
bb_269_132,NA,NA,NA,NA,0
bb_269_133,NA,NA,NA,NA,0
bb_269_134,NA,NA,NA,NA,0
bb_269_135,NA,NA,NA,NA,0
bb_269_136,NA,NA,NA,NA,0
bb_269_137,NA,NA,NA,NA,0
bb_269_138,NA,NA,NA,NA,0
bb_269_139,NA,NA,NA,NA,0
bb_269_140,NA,NA,NA,NA,0
bb_269_141,NA,NA,NA,NA,0
bb_269_142,NA,NA,NA,NA,0
bb_269_143,NA,NA,NA,NA,0
bb_269_144,NA,NA,NA,NA,0
bb_269_145,NA,NA,NA,NA,0
bb_269_146,NA,NA,NA,NA,0
bb_269_147,NA,NA,NA,NA,0
bb_269_148,NA,NA,NA,NA,0
bb_269_149,NA,NA,NA,NA,0
bb_269_150,NA,NA,NA,NA,0
bb_269_151,NA,NA,NA,NA,0
bb_269_152,NA,NA,NA,NA,0
bb_269_153,NA,NA,NA,NA,0
bb_269_154,NA,NA,NA,NA,0
bb_273_0,NA,NA,NA,NA,0
bb_273_1,NA,NA,NA,NA,0
bb_273_2,NA,NA,NA,NA,0
bb_273_3,NA,NA,NA,NA,0
bb_273_4,NA,NA,NA,NA,0
bb_273_5,NA,NA,NA,NA,0
bb_273_6,NA,NA,NA,NA,0
bb_273_7,NA,NA,NA,NA,0
bb_273_8,NA,NA,NA,NA,0
bb_273_9,NA,NA,NA,NA,0
bb_273_10,NA,NA,NA,NA,0
bb_273_11,NA,NA,NA,NA,0
bb_273_12,NA,NA,NA,NA,0
bb_273_13,NA,NA,NA,NA,0
bb_273_14,NA,NA,NA,NA,0
bb_273_15,NA,NA,NA,NA,0
bb_273_16,NA,NA,NA,NA,0
bb_273_17,NA,NA,NA,NA,0
bb_273_18,NA,NA,NA,NA,0
bb_273_19,NA,NA,NA,NA,0
bb_273_20,NA,NA,NA,NA,0
bb_273_21,NA,NA,NA,NA,0
bb_273_22,NA,NA,NA,NA,0
bb_273_23,NA,NA,NA,NA,0
bb_273_24,NA,NA,NA,NA,0
bb_273_25,NA,NA,NA,NA,0
bb_273_26,NA,NA,NA,NA,0
bb_273_27,NA,NA,NA,NA,0
bb_273_28,112,149,3,4,1
bb_273_29,103,147,13,7,1
bb_273_30,102,144,15,12,1
bb_273_31,101,143,16,14,1
bb_273_32,105,162,10,5,2
bb_273_32,100,142,19,19,2
bb_273_33,103,162,12,6,2
bb_273_33,99,141,20,22,2
bb_273_34,97,140,26,28,1
bb_273_35,94,139,31,29,1
bb_273_36,94,138,36,32,1
bb_273_37,190,145,3,5,3
bb_273_37,155,159,5,3,3
bb_273_37,93,137,38,33,3
bb_273_38,154,158,6,5,5
bb_273_38,149,156,7,4,5
bb_273_38,189,144,5,8,5
bb_273_38,151,161,11,6,5
bb_273_38,93,137,39,33,5
bb_273_39,187,143,8,10,3
bb_273_39,148,156,15,12,3
bb_273_39,93,136,40,34,3
bb_273_40,155,151,6,3,10
bb_273_40,163,150,4,3,10
bb_273_40,152,147,7,4,10
bb_273_40,162,145,3,4,10
bb_273_40,166,144,8,8,10
bb_273_40,184,142,11,12,10
bb_273_40,177,134,4,8,10
bb_273_40,123,126,6,5,10
bb_273_40,147,156,17,13,10
bb_273_40,93,136,42,35,10
bb_273_41,144,148,3,4,5
bb_273_41,179,142,15,13,5
bb_273_41,122,125,10,7,5
bb_273_41,145,133,36,38,5
bb_273_41,92,136,45,36,5
bb_273_42,124,129,5,3,4
bb_273_42,118,124,15,9,4
bb_273_42,91,136,48,37,4
bb_273_42,140,132,54,41,4
bb_273_43,117,122,18,12,2
bb_273_43,90,131,104,43,2
bb_273_44,116,121,21,14,2
bb_273_44,90,132,105,42,2
bb_273_45,89,121,105,54,1
bb_273_46,89,121,105,56,1
bb_273_47,144,120,9,5,2
bb_273_47,88,121,107,56,2
bb_273_48,87,119,108,58,1
bb_273_49,87,118,108,60,1
bb_273_50,85,118,110,61,1
bb_273_51,85,118,110,61,1
bb_273_52,85,118,110,63,1
bb_273_53,85,118,112,63,1
bb_273_54,86,118,111,61,1
bb_273_55,86,118,111,62,1
bb_273_56,87,118,110,61,1
bb_273_57,87,118,110,60,1
bb_273_58,108,104,5,7,3
bb_273_58,98,97,8,14,3
bb_273_58,87,118,110,61,3
bb_273_59,107,104,7,7,3
bb_273_59,96,96,10,16,3
bb_273_59,87,118,110,61,3
bb_273_60,109,116,5,4,4
bb_273_60,106,104,8,8,4
bb_273_60,95,95,11,18,4
